Date,Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
2017-08-04,2503.636352,2571.014667,2492.244097,2548.540453,257208.0,,
2017-08-03,2486.791773,2516.668736,2482.403317,2512.723559,325945.0,,
2017-08-02,2473.449093,2498.051044,2469.947194,2484.930004,298840.0,,
2017-08-01,2492.99767,2509.398971,2480.630203,2503.104418,190726.0,,
2017-07-31,2522.254044,2522.254044,2469.060637,2489.939049,173664.0,,
2017-07-28,2491.224557,2541.758293,2486.304167,2507.315562,136729.0,,
2017-07-27,2526.24355,2543.620063,2504.567236,2518.087227,306789.0,,
2017-07-26,2523.140601,2529.169187,2508.246447,2519.018112,252553.0,,
2017-07-25,2517.82126,2537.680132,2499.425207,2524.647747,220402.0,,
2017-07-24,2495.657341,2513.344148,2484.309414,2506.074383,204810.0,,
2017-07-21,2498.848945,2518.44185,2487.988624,2496.366586,319397.0,,
2017-07-20,2503.104418,2531.873185,2482.447645,2498.848945,675692.0,,
2017-07-19,2512.501919,2513.388476,2484.486725,2503.370385,247730.0,,
2017-07-18,2507.005267,2524.825059,2498.317011,2510.507167,195878.0,,
2017-07-17,2499.957141,2507.670185,2482.358989,2501.198321,134022.0,,
2017-07-14,2482.358989,2497.341798,2453.590221,2491.047245,150816.0,,
2017-07-13,2477.926205,2488.343247,2465.026804,2473.271782,303857.0,,
2017-07-12,2483.245546,2498.317011,2459.57448,2469.81421,288437.0,,
2017-07-11,2425.353388,2485.018659,2425.353388,2475.931452,393672.0,,
2017-07-10,2521.367487,2521.367487,2393.703311,2420.876276,20831.0,,
2017-07-07,2407.888219,2422.959685,2388.827248,2401.017404,290037.0,,
2017-07-06,2423.846241,2430.052139,2414.005461,2419.058835,488894.0,0.980153,17.0
2017-07-05,2399.46369,2419.580152,2390.513386,2408.109858,251283.0,,
2017-07-04,2424.402889,2424.402889,2393.989232,2406.71952,331944.0,,
2017-07-03,2406.154695,2427.444254,2390.122353,2423.838064,335713.0,,
2017-06-30,2429.616658,2432.831816,2402.200919,2425.445643,266443.0,,
2017-06-29,2422.491173,2443.520044,2415.061551,2434.222155,224331.0,,
2017-06-28,2423.533927,2433.961466,2407.197449,2413.149836,284660.0,,
2017-06-27,2457.814462,2458.422736,2399.203002,2415.104999,322785.0,,
2017-06-26,2454.208272,2454.208272,2454.208272,2454.208272,0.0,,
2017-06-23,2476.540585,2476.931618,2447.864852,2454.208272,154968.0,,
2017-06-22,2448.299333,2477.409547,2439.479372,2472.80405,223966.0,,
2017-06-21,2443.520044,2457.510326,2424.837369,2448.299333,143712.0,,
2017-06-20,2441.782121,2457.379982,2438.740755,2446.387617,274896.0,,
2017-06-19,2480.885393,2514.774896,2446.126929,2457.206189,500836.0,,
2017-06-16,2446.126929,2458.900664,2434.309051,2441.608328,209497.0,,
2017-06-15,2449.602775,2474.976454,2440.522126,2445.605552,131874.0,,
2017-06-14,2433.092505,2466.938559,2433.092505,2454.946889,157837.0,,
2017-06-13,2454.816545,2482.623316,2451.948972,2463.419265,146666.0,,
2017-06-12,2481.015737,2490.791555,2449.124846,2454.46896,365323.0,,
2017-06-09,2495.657741,2501.740472,2461.377205,2490.270179,178737.0,,
2017-06-08,2495.831533,2515.643858,2488.010878,2492.312238,142325.0,,
2017-06-07,2478.278508,2517.85971,2478.278508,2499.133587,131500.0,,
2017-06-06,2519.988666,2537.367898,2487.837086,2497.004631,136966.0,,
2017-06-05,2476.540585,2546.448547,2476.540585,2518.598327,297406.0,,
2017-06-02,2436.568351,2493.919817,2409.500197,2479.017126,381642.0,,
2017-06-01,2474.802662,2509.778367,2457.684118,2467.286144,246574.0,,
2017-05-31,2476.540585,2490.443971,2463.506161,2473.021291,430019.0,,
2017-05-30,2465.244084,2488.6626,2452.20966,2477.757131,98514.0,,
2017-05-29,2444.389006,2477.322651,2422.447725,2466.069598,155372.0,,
2017-05-26,2450.471737,2463.506161,2430.529068,2445.344863,237938.0,,
2017-05-25,2401.809887,2462.419959,2399.116106,2452.904829,389540.0,,
2017-05-24,2446.126929,2490.748107,2389.644424,2402.070575,307723.0,,
2017-05-23,2544.319591,2544.319591,2443.520044,2454.773097,482580.0,,
2017-05-22,2596.196599,2610.317225,2520.423146,2532.284472,209411.0,,
2017-05-19,2583.727,2623.395097,2560.047796,2583.118726,246957.0,,
2017-05-18,2622.526135,2635.56056,2573.907733,2583.509759,513008.0,,
2017-05-17,2607.971028,2648.160503,2607.971028,2641.382602,303412.0,,
2017-05-16,2600.106926,2632.084713,2578.29599,2627.739905,159021.0,,
2017-05-15,2611.229634,2626.740599,2593.937298,2606.624138,106401.0,,
2017-05-12,2611.229634,2622.917168,2580.815978,2611.055842,414871.0,,
2017-05-11,2524.594162,2611.620667,2517.425229,2605.537936,416000.0,,
2017-05-10,2502.609433,2527.765872,2483.579174,2524.159681,150174.0,,
2017-05-09,2488.923288,2508.952853,2463.506161,2496.657046,274565.0,,
2017-05-08,2519.945217,2527.287943,2477.409547,2482.579868,140340.0,,
2017-05-05,2554.616786,2554.616786,2504.347357,2509.25699,146931.0,,
2017-05-04,2561.351238,2561.351238,2536.498936,2556.962982,183545.0,,
2017-05-03,2528.330697,2558.13608,2521.335556,2548.881639,176248.0,,
2017-05-02,2497.048079,2537.367898,2497.048079,2518.250742,154197.0,,
2017-05-01,2488.706048,2488.706048,2488.706048,2488.706048,0.0,,
2017-04-28,2489.575009,2521.726589,2480.103328,2488.706048,136681.0,,
2017-04-27,2494.050162,2532.979642,2478.278508,2490.487419,312224.0,,
2017-04-26,2533.02309,2533.02309,2484.143999,2507.345274,165523.0,,
2017-04-25,2499.133587,2519.988666,2477.887476,2517.207988,272704.0,,
2017-04-24,2456.771709,2494.962571,2441.912465,2491.964654,172269.0,,
2017-04-21,2456.684812,2470.631646,2445.605552,2454.208272,169580.0,,
2017-04-20,2437.437313,2475.193695,2433.049057,2460.464795,127818.0,,
2017-04-19,2450.645529,2460.030315,2422.708413,2440.652471,142477.0,,
2017-04-18,2475.671624,2487.576398,2433.092505,2454.295168,272356.0,,
2017-04-17,2472.108881,2484.143999,2453.556551,2478.408853,145680.0,,
2017-04-14,2474.933006,2474.933006,2474.933006,2474.933006,0.0,,
2017-04-13,2471.717848,2492.616375,2467.850969,2474.933006,372385.0,,
2017-04-12,2450.471737,2476.106104,2439.175236,2467.416488,324376.0,,
2017-04-11,2447.126235,2463.288921,2436.611799,2452.600693,266234.0,,
2017-04-10,2480.885393,2483.014349,2452.20966,2465.244084,128113.0,,
2017-04-07,2440.044198,2473.021291,2429.095281,2459.552386,413979.0,,
2017-04-06,2422.534621,2446.126929,2416.625682,2438.566963,373610.0,,
2017-04-05,2421.361523,2432.180095,2393.771992,2399.072658,407700.0,,
2017-04-04,2418.841534,2418.841534,2418.841534,2418.841534,0.0,,
2017-04-03,2440.391782,2465.678565,2411.368464,2418.841534,247337.0,,
2017-03-31,2452.644141,2461.507549,2433.092505,2437.828345,227360.0,,
2017-03-30,2467.894417,2473.9337,2446.126929,2452.948277,369748.0,,
2017-03-29,2457.249637,2476.540585,2430.094587,2460.117211,507170.0,,
2017-03-28,2450.471737,2466.721319,2441.825569,2454.686201,97374.0,,
2017-03-27,2472.80405,2479.14747,2428.834593,2440.391782,242914.0,,
2017-03-24,2502.609433,2502.609433,2463.549609,2470.457854,218228.0,,
2017-03-23,2475.019902,2498.264625,2475.019902,2490.400523,364883.0,,
2017-03-22,2511.51629,2523.551408,2472.326121,2479.842639,376780.0,,
2017-03-21,2543.103044,2546.187858,2511.385946,2525.941053,214599.0,,
2017-03-20,2534.022396,2548.229918,2524.463818,2540.452711,190575.0,,
2017-03-17,2559.874003,2562.307096,2511.429394,2530.850686,296053.0,,
2017-03-16,2503.739083,2559.005042,2487.402605,2551.618868,431866.0,,
2017-03-15,2493.659129,2511.299049,2481.797803,2496.613598,221254.0,,
2017-03-14,2521.726589,2528.678282,2480.05988,2491.052244,309456.0,,
2017-03-13,2489.183977,2489.183977,2489.183977,2489.183977,0.0,,
2017-03-10,2499.828756,2511.212153,2479.36471,2489.183977,114745.0,,
2017-03-09,2485.230201,2506.910793,2478.278508,2494.52809,156617.0,,
2017-03-08,2502.957018,2505.129422,2477.496443,2493.876369,174051.0,,
2017-03-07,2507.301826,2513.905934,2494.354298,2502.131504,194245.0,,
2017-03-06,2472.108881,2516.512819,2470.197165,2505.303214,400007.0,,
2017-03-03,2463.506161,2466.982007,2439.175236,2461.594445,186815.0,,
2017-03-02,2437.871794,2472.021985,2425.749779,2460.942724,705809.0,,
2017-03-01,2394.858194,2428.747697,2391.425796,2406.154695,283157.0,,
2017-02-28,2422.664965,2436.785592,2390.513386,2394.771298,280728.0,,
2017-02-27,2441.782121,2472.195777,2418.798086,2428.791145,318398.0,,
2017-02-24,2445.344863,2445.344863,2445.344863,2445.344863,0.0,,
2017-02-23,2437.437313,2454.338616,2420.927042,2445.344863,605474.0,,
2017-02-22,2427.444254,2440.478678,2413.149836,2432.875264,422928.0,,
2017-02-21,2426.140812,2438.306274,2410.673295,2432.440783,100217.0,,
2017-02-20,2419.536704,2451.731731,2402.157471,2425.706331,155317.0,,
2017-02-17,2409.630541,2426.140812,2390.513386,2414.757415,437855.0,,
2017-02-16,2432.223543,2432.223543,2402.678848,2418.884982,235740.0,,
2017-02-15,2415.365688,2435.091116,2402.722296,2424.055304,265709.0,,
2017-02-14,2439.044892,2442.564186,2394.119577,2414.062245,287490.0,,
2017-02-13,2446.126929,2447.864852,2420.058081,2438.740755,116262.0,,
2017-02-10,2428.747697,2444.215213,2410.195366,2433.787674,165244.0,,
2017-02-09,2430.833204,2441.782121,2390.600282,2419.449807,213997.0,,
2017-02-08,2408.935372,2422.664965,2398.420936,2417.3643,282631.0,,
2017-02-07,2434.830428,2441.521432,2393.989232,2406.849864,321618.0,,
2017-02-06,2446.431065,2454.816545,2419.276015,2432.571128,316141.0,,
2017-02-03,2426.271156,2446.474513,2423.533927,2440.131094,236258.0,,
2017-02-02,2478.278508,2484.274343,2434.048362,2439.566269,253057.0,,
2017-02-01,2466.373734,2495.657741,2443.520044,2480.146776,369867.0,,
2017-01-31,2451.427595,2536.498936,2423.794615,2462.15927,902056.0,,
2017-01-30,2476.584033,2478.278508,2440.652471,2454.859993,280860.0,,
2017-01-27,2467.850969,2507.128034,2459.161353,2480.103328,194917.0,,
2017-01-26,2476.236449,2476.236449,2476.236449,2476.236449,0.0,,
2017-01-25,2446.126929,2490.443971,2409.413301,2476.236449,451576.0,,
2017-01-24,2356.623883,2441.782121,2347.63013,2432.180095,270474.0,,
2017-01-23,2342.286017,2359.230768,2333.16192,2351.844594,147551.0,,
2017-01-20,2336.637766,2363.575576,2330.555035,2347.108753,204961.0,,
2017-01-19,2345.240486,2356.623883,2330.120554,2342.112224,235309.0,,
2017-01-18,2383.561693,2383.561693,2335.203979,2345.935655,161391.0,,
2017-01-17,2355.754921,2382.692731,2346.196344,2371.309334,139584.0,,
2017-01-16,2348.803229,2372.265192,2334.595706,2365.009363,116324.0,,
2017-01-13,2374.003115,2392.90303,2338.549482,2353.625966,247719.0,,
2017-01-12,2359.230768,2383.952726,2352.8439,2378.478268,243299.0,,
2017-01-11,2386.603059,2388.340982,2349.281158,2362.315582,225842.0,,
2017-01-10,2370.744509,2387.298228,2356.623883,2381.606529,154097.0,,
2017-01-09,2360.968691,2386.168578,2353.148037,2366.312805,116789.0,,
2017-01-06,2364.444538,2380.867912,2343.32877,2352.583212,159484.0,,
2017-01-05,2340.982574,2372.265192,2333.16192,2366.486597,188686.0,,
2017-01-04,2281.198015,2344.936349,2273.160121,2332.379854,343922.0,,
2017-01-03,2254.086413,2287.280747,2225.801713,2275.984246,420196.0,,
2017-01-02,2296.404844,2306.484798,2217.590026,2257.99674,323342.0,,
2016-12-30,2304.573083,2316.651649,2282.762146,2287.280747,130704.0,,
2016-12-29,2281.198015,2317.346818,2268.64152,2304.008258,190486.0,,
2016-12-28,2288.844878,2306.44135,2279.633885,2288.10626,275831.0,,
2016-12-27,2254.955375,2297.273805,2233.231335,2288.671085,169834.0,,
2016-12-26,2274.680803,2302.748263,2239.922339,2259.908456,121218.0,,
2016-12-23,2228.973423,2288.193156,2219.154157,2275.636661,197018.0,,
2016-12-22,2247.13472,2250.610567,2216.721064,2228.147909,137600.0,,
2016-12-21,2259.387079,2287.106954,2241.051989,2246.482999,140989.0,,
2016-12-20,2298.273111,2313.436491,2238.010623,2247.091272,205165.0,,
2016-12-19,2301.879302,2309.699956,2287.975916,2295.883467,152159.0,,
2016-12-16,2329.686073,2329.686073,2301.879302,2311.003399,181030.0,,
2016-12-15,2318.389572,2345.37083,2284.369725,2320.692321,247366.0,,
2016-12-14,2319.258534,2319.519222,2286.75937,2301.444821,165794.0,,
2016-12-13,2307.093071,2316.564753,2294.058647,2310.699262,243253.0,,
2016-12-12,2359.230768,2360.360418,2299.402761,2307.223416,350356.0,,
2016-12-09,2417.060163,2421.231179,2360.186626,2363.70592,182787.0,,
2016-12-08,2359.230768,2423.751167,2359.230768,2414.496726,193573.0,,
2016-12-07,2377.73965,2381.736874,2334.29157,2345.37083,182325.0,,
2016-12-06,2385.560305,2393.771992,2367.920384,2375.132765,204792.0,,
2016-12-05,2339.244651,2403.113329,2336.681214,2381.606529,238386.0,,
2016-12-02,2324.037823,2359.230768,2305.398596,2347.369442,220351.0,,
2016-12-01,2332.292958,2361.837653,2317.824747,2341.76464,252658.0,,
2016-11-30,2337.506728,2337.550176,2314.913726,2333.292264,480765.0,,
2016-11-29,2294.753817,2334.899843,2289.757287,2315.04407,254430.0,,
2016-11-28,2276.635967,2315.782687,2269.727722,2291.451762,245346.0,,
2016-11-25,2276.679415,2299.272417,2262.037412,2270.640132,238138.0,,
2016-11-24,2251.479528,2309.699956,2215.852102,2286.151097,609817.0,,
2016-11-23,2293.797959,2293.797959,2234.100296,2259.604319,253894.0,,
2016-11-22,2207.162486,2272.160815,2185.308102,2258.865702,301790.0,,
2016-11-21,2237.576143,2246.178863,2181.093638,2193.606685,271829.0,,
2016-11-18,2221.065872,2241.877503,2211.507294,2237.40235,176488.0,,
2016-11-17,2250.610567,2315.782687,2191.521177,2215.67831,331352.0,,
2016-11-16,2260.169145,2314.001316,2233.405127,2264.209816,493925.0,,
2016-11-15,2287.106954,2310.568918,2181.397775,2238.532,410208.0,,
2016-11-14,2300.662755,2300.662755,2300.662755,2300.662755,0.0,,
2016-11-11,2354.103894,2405.285733,2287.975916,2300.662755,277559.0,,
2016-11-10,2424.402889,2473.759908,2355.407337,2369.310723,294318.0,,
2016-11-09,2386.168578,2453.904135,2309.786852,2414.453278,605617.0,,
2016-11-08,2462.637199,2498.481866,2449.820016,2489.575009,278172.0,,
2016-11-07,2459.161353,2476.453689,2416.582234,2454.034479,286013.0,,
2016-11-04,2459.074457,2476.540585,2437.871794,2445.518656,223620.0,,
2016-11-03,2441.782121,2479.104022,2424.402889,2459.031009,354196.0,,
2016-11-02,2449.342087,2459.074457,2407.023656,2449.428983,297340.0,,
2016-11-01,2459.508938,2488.706048,2450.124152,2455.337922,337967.0,,
2016-10-31,2474.889558,2474.889558,2474.889558,2474.889558,0.0,,
2016-10-28,2401.809887,2483.057797,2400.071964,2474.889558,777805.0,,
2016-10-27,2454.729649,2462.550303,2390.774074,2399.637483,214627.0,,
2016-10-26,2428.747697,2472.195777,2424.446337,2453.904135,157120.0,,
2016-10-25,2430.48562,2443.085563,2420.927042,2434.439395,207170.0,,
2016-10-24,2440.478678,2445.779344,2420.144977,2424.402889,148446.0,,
2016-10-21,2441.782121,2446.126929,2417.451196,2435.134564,142333.0,,
2016-10-20,2430.70286,2454.46896,2424.402889,2430.094587,151814.0,,
2016-10-19,2434.222155,2450.471737,2406.024351,2422.621517,305702.0,,
2016-10-18,2395.075434,2441.782121,2394.467161,2426.705637,198776.0,,
2016-10-17,2437.437313,2463.419265,2384.126518,2392.989926,194876.0,,
2016-10-14,2466.113046,2475.671624,2426.488396,2431.61527,181609.0,,
2016-10-13,2489.661905,2502.957018,2446.170377,2455.033785,185672.0,,
2016-10-12,2499.481172,2499.481172,2499.481172,2499.481172,0.0,,
2016-10-11,2499.481172,2499.481172,2499.481172,2499.481172,0.0,,
2016-10-10,2513.036973,2525.854156,2481.841251,2499.481172,121601.0,,
2016-10-07,2456.597916,2519.988666,2420.058081,2505.650799,325112.0,,
2016-10-06,2493.094304,2493.094304,2442.824875,2453.12207,176396.0,,
2016-10-05,2519.988666,2528.678282,2472.890946,2483.44883,188728.0,,
2016-10-04,2522.59555,2534.761013,2499.177035,2514.948688,260010.0,,
2016-10-03,2459.161353,2527.244495,2459.161353,2503.391499,281923.0,,
2016-09-30,2483.44883,2483.44883,2447.69106,2457.075845,229858.0,,
2016-09-29,2555.616092,2566.869144,2463.679953,2473.412323,480296.0,,
2016-09-28,2501.740472,2541.712706,2495.266708,2532.067232,302892.0,,
2016-09-27,2535.629975,2544.145798,2493.919817,2498.959795,176614.0,,
2016-09-26,2540.843744,2548.664399,2500.87151,2512.689388,287196.0,,
2016-09-23,2542.581667,2567.086385,2530.937582,2545.753377,334216.0,,
2016-09-22,2551.271283,2583.379415,2534.456876,2543.233389,271251.0,,
2016-09-21,2510.430088,2577.774613,2482.666764,2522.291414,472910.0,,
2016-09-20,2540.669952,2568.650516,2498.264625,2508.648717,315212.0,,
2016-09-19,2593.720058,2617.573054,2554.74713,2559.830555,192976.0,,
2016-09-16,2548.577502,2633.822636,2548.577502,2590.895933,349528.0,,
2016-09-15,2581.68494,2587.767671,2541.84305,2547.578197,232030.0,,
2016-09-14,2575.602209,2602.06209,2554.356097,2582.162869,257712.0,,
2016-09-13,2567.694658,2567.694658,2567.694658,2567.694658,0.0,,
2016-09-12,2580.815978,2587.506983,2542.581667,2567.694658,161009.0,,
2016-09-09,2686.742398,2700.037511,2621.874414,2638.558477,233241.0,,
2016-09-08,2589.505594,2711.160219,2589.505594,2683.961721,406556.0,,
2016-09-07,2624.264059,2624.264059,2589.505594,2594.545572,159864.0,,
2016-09-06,2603.40898,2637.689515,2598.19521,2611.055842,214998.0,,
2016-09-05,2605.190351,2605.190351,2605.190351,2605.190351,0.0,,
2016-09-02,2580.859426,2619.919251,2541.104433,2605.190351,350046.0,,
2016-09-01,2588.202152,2622.786824,2568.085691,2606.015865,193060.0,,
2016-08-31,2591.243517,2639.688127,2580.729082,2588.202152,345001.0,,
2016-08-30,2517.425229,2615.574443,2517.425229,2588.549736,421580.0,,
2016-08-29,2492.008102,2523.464512,2440.956607,2509.430782,129976.0,,
2016-08-26,2500.350133,2500.350133,2472.239225,2483.709518,172603.0,,
2016-08-25,2514.774896,2523.421064,2475.715072,2487.315709,196374.0,,
2016-08-24,2506.954241,2520.640387,2477.409547,2493.659129,189493.0,,
2016-08-23,2540.756848,2540.756848,2492.181894,2501.566679,164538.0,,
2016-08-22,2548.664399,2563.436746,2526.983807,2541.62581,167024.0,,
2016-08-19,2560.047796,2562.524336,2537.802379,2548.838191,92809.0,,
2016-08-18,2548.664399,2570.605679,2541.712706,2560.047796,139176.0,,
2016-08-17,2513.384557,2565.000877,2505.259766,2554.442993,289452.0,,
2016-08-16,2495.874981,2517.642469,2467.850969,2505.259766,196703.0,,
2016-08-15,2492.790167,2492.790167,2492.790167,2492.790167,0.0,,
2016-08-12,2473.064739,2523.464512,2467.850969,2492.790167,179931.0,,
2016-08-11,2485.230201,2510.256296,2454.816545,2473.368875,152651.0,,
2016-08-10,2487.141917,2521.726589,2472.326121,2481.754355,203530.0,,
2016-08-09,2495.570844,2514.557655,2462.463407,2491.13914,225096.0,,
2016-08-08,2495.744637,2535.673423,2485.360545,2495.179812,242032.0,,
2016-08-05,2393.380959,2503.478395,2389.644424,2487.055021,419350.0,,
2016-08-04,2379.216885,2411.281568,2367.051422,2384.430655,251834.0,,
2016-08-03,2383.648589,2397.030598,2350.541152,2359.100424,180584.0,,
2016-08-02,2389.557528,2415.713272,2368.963138,2387.602364,285707.0,,
2016-08-01,2354.972856,2415.713272,2354.972856,2377.609306,458487.0,,
2016-07-29,2311.437879,2367.225215,2311.437879,2346.891513,321171.0,,
2016-07-28,2321.60473,2356.406643,2305.355148,2311.87236,473920.0,,
2016-07-27,2324.472304,2369.701755,2277.722169,2320.25784,1179297.0,,
2016-07-26,2350.541152,2359.925937,2311.611672,2323.559894,291824.0,,
2016-07-25,2363.575576,2393.207167,2328.817112,2346.934961,300696.0,,
2016-07-22,2402.852641,2404.590564,2359.665249,2364.096953,214012.0,,
2016-07-21,2421.8829,2434.700084,2400.071964,2407.545033,239917.0,,
2016-07-20,2399.854723,2427.009773,2386.385818,2415.148447,380227.0,,
2016-07-19,2398.420936,2401.809887,2385.299616,2397.334734,343673.0,,
2016-07-18,2358.752839,2400.940925,2351.410113,2394.293369,362174.0,,
2016-07-15,2318.824053,2346.196344,2317.868195,2342.372913,207722.0,,
2016-07-14,2296.665532,2323.603342,2294.927609,2315.869584,134930.0,0.998118,17.0
2016-07-13,2307.088329,2314.026941,2281.242002,2304.573083,147655.0,,
2016-07-12,2304.48635,2320.098226,2285.491901,2299.976253,193652.0,,
2016-07-11,2277.59923,2305.353677,2277.59923,2297.591105,180070.0,,
2016-07-08,2272.395272,2285.405168,2255.048743,2259.038445,147732.0,,
2016-07-07,2262.421018,2276.731904,2246.375479,2264.199037,205355.0,,
2016-07-06,2265.586759,2265.586759,2265.586759,2265.586759,0.0,,
2016-07-05,2294.078433,2297.504372,2257.347158,2265.586759,209086.0,,
2016-07-04,2324.434858,2333.108123,2294.078433,2300.843579,185737.0,,
2016-07-01,2339.613071,2359.084549,2311.468328,2316.845752,307070.0,,
2016-06-30,2305.353677,2341.781387,2302.751697,2333.064756,457899.0,,
2016-06-29,2296.506947,2298.415065,2282.803189,2294.81566,329314.0,,
2016-06-28,2308.822982,2315.501396,2268.05864,2276.211508,277647.0,,
2016-06-27,2333.108123,2344.383366,2292.864176,2297.070709,274105.0,,
2016-06-24,2255.048743,2328.554659,2215.888954,2323.394066,341530.0,,
2016-06-23,2281.068536,2312.292288,2255.916069,2300.149718,276005.0,,
2016-06-22,2286.489326,2289.351504,2266.75765,2282.933288,142146.0,,
2016-06-21,2272.395272,2301.710905,2265.673492,2286.489326,255537.0,,
2016-06-20,2211.682421,2276.254874,2211.682421,2270.573886,150107.0,,
2016-06-17,2231.630929,2245.508152,2216.539449,2238.916471,137960.0,,
2016-06-16,2239.436867,2245.985182,2211.682421,2226.513703,223474.0,,
2016-06-15,2229.462613,2263.80874,2224.822417,2258.127752,220412.0,,
2016-06-14,2242.082213,2242.949539,2211.682421,2221.00618,164026.0,,
2016-06-13,2225.559644,2250.451913,2215.151727,2240.954688,122703.0,,
2016-06-10,2246.375479,2275.517647,2224.692318,2237.658848,134463.0,,
2016-06-09,2284.79804,2285.708733,2235.186968,2248.413696,226078.0,,
2016-06-08,2290.392295,2303.402192,2275.864578,2283.106753,235110.0,,
2016-06-07,2298.284966,2305.353677,2276.905369,2290.392295,238210.0,,
2016-06-06,2291.302988,2298.415065,2271.614678,2281.068536,200798.0,,
2016-06-03,2251.232507,2306.351102,2250.712111,2289.047939,293506.0,,
2016-06-02,2242.082213,2256.826762,2217.406776,2250.668745,219851.0,,
2016-06-01,2285.405168,2285.405168,2255.048743,2258.344583,163603.0,,
2016-05-31,2259.385375,2291.476453,2257.650722,2270.964183,447826.0,,
2016-05-30,2240.304194,2268.015273,2229.549346,2261.250127,281067.0,,
2016-05-27,2172.652731,2239.393501,2157.040855,2223.564793,326701.0,,
2016-05-26,2163.11214,2183.711143,2146.632938,2172.78283,581544.0,,
2016-05-25,2085.789988,2172.609365,2061.157917,2146.893136,1132838.0,,
2016-05-24,2099.79731,2099.79731,2050.663268,2063.71653,208394.0,,
2016-05-23,2134.490368,2137.092347,2089.042462,2100.491171,270512.0,,
2016-05-20,2113.674533,2134.967397,2105.001269,2127.551756,137638.0,,
2016-05-19,2140.561653,2143.684028,2101.0983,2112.330177,226925.0,,
2016-05-18,2157.908182,2170.007386,2129.286409,2135.097496,293238.0,,
2016-05-17,2189.99926,2198.672524,2165.063625,2173.997087,164096.0,,
2016-05-16,2185.74936,2191.040052,2129.286409,2178.810749,163404.0,,
2016-05-13,2203.529553,2207.345789,2175.688374,2183.667777,168060.0,,
2016-05-12,2178.984214,2218.621033,2178.984214,2210.858461,166196.0,,
2016-05-11,2168.316099,2215.845588,2165.23709,2183.27748,191358.0,,
2016-05-10,2194.162427,2203.009157,2168.316099,2194.379259,159486.0,,
2016-05-09,2111.93988,2200.407177,2108.513941,2191.864012,180905.0,,
2016-05-06,2121.957501,2128.202251,2107.689981,2112.113346,118418.0,,
2016-05-05,2136.225021,2158.16838,2121.784036,2127.811954,127867.0,,
2016-05-04,2128.852746,2151.4466,2125.817104,2133.883239,132511.0,,
2016-05-03,2146.632938,2167.36204,2125.03651,2136.094922,334288.0,,
2016-05-02,2154.438876,2189.99926,2125.03651,2149.191551,185691.0,,
2016-04-29,2157.040855,2168.966594,2136.094922,2161.334121,176707.0,,
2016-04-28,2199.583217,2227.814693,2151.836897,2157.474519,285060.0,,
2016-04-27,2212.766579,2240.434293,2200.624009,2210.1646,204441.0,,
2016-04-26,2203.876483,2219.922022,2173.997087,2210.034501,280095.0,,
2016-04-25,2179.374511,2220.268953,2179.374511,2206.261631,251692.0,,
2016-04-22,2159.33927,2215.151727,2150.102244,2187.52738,223129.0,,
2016-04-21,2196.070545,2209.947768,2155.306202,2165.23709,177164.0,,
2016-04-20,2208.820244,2231.110533,2178.984214,2196.764406,215577.0,,
2016-04-19,2206.868759,2206.868759,2206.868759,2206.868759,0.0,,
2016-04-18,2259.385375,2263.635275,2195.203219,2206.868759,238512.0,,
2016-04-15,2239.87053,2239.87053,2239.87053,2239.87053,0.0,,
2016-04-14,2239.87053,2239.87053,2239.87053,2239.87053,0.0,,
2016-04-13,2146.37274,2267.624976,2144.898285,2239.87053,474377.0,,
2016-04-12,2110.942455,2140.605019,2110.855722,2133.362844,171855.0,,
2016-04-11,2079.805436,2115.409186,2058.165641,2110.942455,134590.0,,
2016-04-08,2055.520296,2085.789988,2038.650796,2072.433161,214592.0,,
2016-04-07,2070.308211,2077.420288,2041.946637,2062.89257,140705.0,,
2016-04-06,2079.76207,2103.266616,2069.874548,2077.420288,110752.0,,
2016-04-05,2124.863044,2142.296306,2069.701083,2077.116724,189320.0,,
2016-04-04,2107.603248,2148.974719,2105.174734,2123.431956,188472.0,,
2016-04-01,2090.256719,2105.3482,2062.502273,2098.799885,238387.0,,
2016-03-31,2097.195331,2131.021062,2080.369198,2086.744047,487678.0,,
2016-03-30,2050.359703,2116.276513,2049.492377,2101.054934,379072.0,,
2016-03-29,2044.201686,2059.032968,2022.605257,2039.90842,143428.0,,
2016-03-28,2060.333957,2060.333957,2023.255752,2044.591982,210492.0,,
2016-03-25,2043.768022,2043.768022,2043.768022,2043.768022,0.0,,
2016-03-24,2043.768022,2043.768022,2043.768022,2043.768022,0.0,,
2016-03-23,2007.773975,2050.359703,1999.100711,2043.768022,258677.0,,
2016-03-22,1996.585464,2014.625854,1992.85596,2004.217937,394338.0,,
2016-03-21,2001.70269,2012.19734,1985.657151,2007.166847,179791.0,,
2016-03-18,1969.698344,2001.789423,1967.399929,1997.756355,284447.0,,
2016-03-17,1957.165477,1980.36646,1951.614588,1968.744285,379252.0,,
2016-03-16,1947.668253,1959.854189,1919.393411,1951.484489,364016.0,0.978055,17.0
2016-03-15,1957.860668,1974.826532,1924.01377,1932.793604,379744.0,,
2016-03-14,1979.067998,1979.067998,1952.940567,1965.155989,214060.0,,
2016-03-11,1979.025583,1990.944102,1959.642084,1973.045116,122688.0,,
2016-03-10,1988.993028,1988.993028,1954.976471,1971.942335,139845.0,,
